key,value,timestamp,run_uuid,step,is_nan
test_loss_avg,0.053271062246195156,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_loss_std,0.024895794288722517,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_pr_auc_mood_theme---action,0.03219219125267234,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_roc_auc_mood_theme---action,0.6984174508126605,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_precision_mood_theme---action,0,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_recall_mood_theme---action,0,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_f1_mood_theme---action,0,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_pr_auc_mood_theme---adventure,0.07991095256575195,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_roc_auc_mood_theme---adventure,0.6544253859348199,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_precision_mood_theme---adventure,0.1375,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_recall_mood_theme---adventure,0.20754716981132076,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_f1_mood_theme---adventure,0.16541353383458646,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_pr_auc_mood_theme---advertising,0.19689304189251342,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_roc_auc_mood_theme---advertising,0.773254972220714,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_precision_mood_theme---advertising,0.18581907090464547,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_recall_mood_theme---advertising,0.4662576687116564,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_f1_mood_theme---advertising,0.26573426573426573,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_pr_auc_mood_theme---background,0.02333959040055219,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_roc_auc_mood_theme---background,0.6419963238232238,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_precision_mood_theme---background,0,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_recall_mood_theme---background,0,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_f1_mood_theme---background,0,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_pr_auc_mood_theme---ballad,0.07224741559590439,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_roc_auc_mood_theme---ballad,0.759097140732651,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_precision_mood_theme---ballad,0.08376963350785341,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_recall_mood_theme---ballad,0.1927710843373494,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_f1_mood_theme---ballad,0.11678832116788321,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_pr_auc_mood_theme---calm,0.03636301006503171,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_roc_auc_mood_theme---calm,0.6604034000056106,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_precision_mood_theme---calm,0.05434782608695652,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_recall_mood_theme---calm,0.05813953488372093,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_f1_mood_theme---calm,0.056179775280898875,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_pr_auc_mood_theme---children,0.14605996620051676,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_roc_auc_mood_theme---children,0.7764799401477602,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_precision_mood_theme---children,0.12302070645554203,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_recall_mood_theme---children,0.5459459459459459,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_f1_mood_theme---children,0.20079522862823063,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_pr_auc_mood_theme---christmas,0.11975310958008063,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_roc_auc_mood_theme---christmas,0.7265534411022442,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
test_precision_mood_theme---christmas,0.13592233009708737,1781566038869,24ae7423868848e4b13dd2369074eac0,0,f
