key,value,timestamp,run_uuid,step,is_nan
val_roc_auc_mood/theme---dramatic,0.6673613713001124,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
avg_train_loss,0.049869762896631684,1780378707754,0c0d66e93e524c959f92f82156a97011,0,f
stdev_train_loss,0.004453988774395575,1780378708837,0c0d66e93e524c959f92f82156a97011,0,f
train_loss,0.049869762896631684,1780378709290,0c0d66e93e524c959f92f82156a97011,0,f
val_loss_avg,0.05345412913487319,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_loss_std,0.02191256469078082,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_pr_auc_mood/theme---action,0.1743507626696414,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_roc_auc_mood/theme---action,0.6942620763277287,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_pr_auc_mood/theme---adventure,0.06663763853740214,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_roc_auc_mood/theme---adventure,0.593279214519816,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_pr_auc_mood/theme---advertising,0.1523333441671703,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_roc_auc_mood/theme---advertising,0.7935267130107858,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_pr_auc_mood/theme---background,0.014293251540428063,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_roc_auc_mood/theme---background,0.5758620689655173,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_pr_auc_mood/theme---ballad,0.08207791638066503,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_roc_auc_mood/theme---ballad,0.8056108163866784,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_pr_auc_mood/theme---calm,0.06247853658738808,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_roc_auc_mood/theme---calm,0.6578998003078587,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_pr_auc_mood/theme---children,0.1100496098341504,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_roc_auc_mood/theme---children,0.7626295698838863,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_pr_auc_mood/theme---christmas,0.06115049291063817,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_roc_auc_mood/theme---christmas,0.7719775838069829,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_pr_auc_mood/theme---commercial,0.09760837433783306,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_roc_auc_mood/theme---commercial,0.7283073036288471,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_pr_auc_mood/theme---cool,0.023988497361886837,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_roc_auc_mood/theme---cool,0.7339749594105158,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_pr_auc_mood/theme---corporate,0.15391128911282811,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_roc_auc_mood/theme---corporate,0.818955998454149,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_pr_auc_mood/theme---dark,0.13658202846163836,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_roc_auc_mood/theme---dark,0.7392390117117085,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_pr_auc_mood/theme---deep,0.22445273620656067,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_roc_auc_mood/theme---deep,0.8246582575307577,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_pr_auc_mood/theme---documentary,0.049290732112767965,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
val_roc_auc_mood/theme---documentary,0.6553035576563975,1780379122782,0c0d66e93e524c959f92f82156a97011,0,f
